Čas;Celé meno;Kontext udalosti;Komponent;Názov udalosti;Pôvod
28.1.2021 15:14;student42;Kurz: Informačné systémy 20/21 (KI/IS);Výkaz používateľa;Štatistika hodnotenia používateľa zobrazená;web
9.3.2021 14:43;student42;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
20.4.2021 21:13;student42;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
20.4.2021 21:13;student42;Súbor: Rábová, Drlík: Podnikové informačné systémy, architektúra a vývoj. (Text k prednáškam);Zdroj;Zobrazené moduly kurzu;web
14.9.2022 10:29;student42;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
14.9.2022 10:29;student42;Súbor: 2017-Scrum-Guide-Slovak;Základný systém;Aktualizované nastavenie splnenie aktivity kurzu;web
14.9.2022 10:29;student42;Súbor: 2017-Scrum-Guide-Slovak;Základný systém;Aktualizované nastavenie splnenie aktivity kurzu;web
14.9.2022 10:29;student42;Súbor: 2017-Scrum-Guide-Slovak;Zdroj;Zobrazené moduly kurzu;web
14.9.2022 10:38;student42;Súbor: Rábová, Drlík: Podnikové informačné systémy, architektúra a vývoj. (Text k prednáškam);Zdroj;Zobrazené moduly kurzu;web
14.9.2022 10:38;student42;Súbor: Rábová, Drlík: Podnikové informačné systémy, architektúra a vývoj. (Text k prednáškam);Zdroj;Zobrazené moduly kurzu;web
14.9.2022 10:40;student42;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
18.1.2023 10:25;student42;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
18.1.2023 10:26;student42;Test: Priebežný test;Test;Zobrazené moduly kurzu;web
18.1.2023 10:26;student42;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
10.10.2020 7:46;student43;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
10.10.2020 7:46;student43;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Člen skupiny bol pridaný;web
10.10.2020 7:46;student43;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Rola priradená;web
10.10.2020 7:46;student43;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Používateľ bol zapísaný do kurzu;web
10.10.2020 7:46;student43;Súbor: Rábová, Drlík: Podnikové informačné systémy, architektúra a vývoj. (Text k prednáškam);Základný systém;Aktualizované nastavenie splnenie aktivity kurzu;web
10.10.2020 7:46;student43;Súbor: Rábová, Drlík: Podnikové informačné systémy, architektúra a vývoj. (Text k prednáškam);Základný systém;Aktualizované nastavenie splnenie aktivity kurzu;web
10.10.2020 7:46;student43;Súbor: Rábová, Drlík: Podnikové informačné systémy, architektúra a vývoj. (Text k prednáškam);Zdroj;Zobrazené moduly kurzu;web
10.10.2020 7:46;student43;Súbor: 2017-Scrum-Guide-Slovak;Základný systém;Aktualizované nastavenie splnenie aktivity kurzu;web
10.10.2020 7:46;student43;Súbor: 2017-Scrum-Guide-Slovak;Základný systém;Aktualizované nastavenie splnenie aktivity kurzu;web
10.10.2020 7:46;student43;Súbor: 2017-Scrum-Guide-Slovak;Zdroj;Zobrazené moduly kurzu;web
10.10.2020 8:13;student43;Adresár: Arlow - UML a unifikovaný proces vývoja aplikácií;Adresár;Zobrazené moduly kurzu;web
10.10.2020 8:13;student43;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
10.10.2020 10:53;student43;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
10.10.2020 10:53;student43;Zadanie: Zadanie 1 - externisti;Zadanie;Bol zobrazený stav riešenia zadania.;web
10.10.2020 10:53;student43;Zadanie: Zadanie 1 - externisti;Zadanie;Zobrazené moduly kurzu;web
10.10.2020 10:54;student43;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
10.10.2020 10:54;student43;Zadanie: Odovzdanie projektu -externisti;Zadanie;Bol zobrazený stav riešenia zadania.;web
10.10.2020 10:54;student43;Zadanie: Odovzdanie projektu -externisti;Zadanie;Zobrazené moduly kurzu;web
10.10.2020 10:54;student43;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
10.10.2020 10:55;student43;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
10.10.2020 10:55;student43;Workshop: Odovzdanie projektu;Workshop;Zobrazené moduly kurzu;web
10.10.2020 10:55;student43;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
10.10.2020 10:56;student43;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
10.10.2020 10:56;student43;Workshop: Odovzdanie projektu;Workshop;Zobrazené moduly kurzu;web
10.10.2020 10:56;student43;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
10.10.2020 10:56;student43;Workshop: Odovzdanie projektu;Workshop;Zobrazené moduly kurzu;web
10.10.2020 10:56;student43;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
10.10.2020 10:56;student43;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
10.10.2020 10:56;student43;Workshop: Odovzdanie projektu;Workshop;Zobrazené moduly kurzu;web
10.10.2020 10:57;student43;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
10.10.2020 10:57;student43;Zadanie: Zadanie 1 - externisti;Zadanie;Bol zobrazený stav riešenia zadania.;web
10.10.2020 10:57;student43;Zadanie: Zadanie 1 - externisti;Zadanie;Zobrazené moduly kurzu;web
10.10.2020 10:57;student43;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
10.10.2020 10:58;student43;Zadanie: Zadanie 1 - externisti;Zadanie;Bol zobrazený stav riešenia zadania.;web
10.10.2020 10:58;student43;Zadanie: Zadanie 1 - externisti;Zadanie;Zobrazené moduly kurzu;web
23.10.2020 23:56;student43;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
23.10.2020 23:56;student43;Zadanie: Zadanie 1 - externisti;Zadanie;Bol zobrazený stav riešenia zadania.;web
23.10.2020 23:56;student43;Zadanie: Zadanie 1 - externisti;Zadanie;Zobrazené moduly kurzu;web
23.10.2020 23:56;student43;Zadanie: Zadanie 1 - externisti;Zadanie;Bol zobrazený formulár pre riešenia zadania.;web
23.10.2020 23:56;student43;Zadanie: Zadanie 1 - externisti;Zadanie;Zobrazené moduly kurzu;web
23.10.2020 23:58;student43;Zadanie: Zadanie 1 - externisti;Súbory odovzdaných zadaní;Bolo vytvorené riešenie zadania.;web
23.10.2020 23:58;student43;Zadanie: Zadanie 1 - externisti;Súbory odovzdaných zadaní;Súbor bol nahraný;web
23.10.2020 23:58;student43;Zadanie: Zadanie 1 - externisti;Zadanie;Zobrazené moduly kurzu;web
23.10.2020 23:58;student43;Zadanie: Zadanie 1 - externisti;Zadanie;Bol zobrazený stav riešenia zadania.;web
23.10.2020 23:58;student43;Zadanie: Zadanie 1 - externisti;Zadanie;Zobrazené moduly kurzu;web
23.10.2020 23:58;student43;Zadanie: Zadanie 1 - externisti;Zadanie;Zadanie bolo odoslané;web
23.10.2020 23:59;student43;Zadanie: Zadanie 1 - externisti;Zadanie;Bol zobrazený stav riešenia zadania.;web
23.10.2020 23:59;student43;Zadanie: Zadanie 1 - externisti;Zadanie;Zobrazené moduly kurzu;web
23.10.2020 23:59;student43;Zadanie: Zadanie 1 - externisti;Zadanie;Bol zobrazený stav riešenia zadania.;web
23.10.2020 23:59;student43;Zadanie: Zadanie 1 - externisti;Zadanie;Zobrazené moduly kurzu;web
23.10.2020 23:59;student43;Zadanie: Zadanie 1 - externisti;Zadanie;Bol zobrazený stav riešenia zadania.;web
23.10.2020 23:59;student43;Zadanie: Zadanie 1 - externisti;Zadanie;Zobrazené moduly kurzu;web
6.11.2020 18:37;student43;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
6.11.2020 18:37;student43;Zadanie: Zadanie 2 - externisti;Zadanie;Bol zobrazený stav riešenia zadania.;web
6.11.2020 18:37;student43;Zadanie: Zadanie 2 - externisti;Zadanie;Zobrazené moduly kurzu;web
6.11.2020 18:37;student43;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
6.11.2020 18:37;student43;Workshop: Odovzdanie projektu;Workshop;Zobrazené moduly kurzu;web
6.11.2020 18:38;student43;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
6.11.2020 18:38;student43;Zadanie: Odovzdanie projektu -externisti;Zadanie;Bol zobrazený stav riešenia zadania.;web
6.11.2020 18:38;student43;Zadanie: Odovzdanie projektu -externisti;Zadanie;Zobrazené moduly kurzu;web
6.11.2020 18:38;student43;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
6.11.2020 18:38;student43;Zadanie: Zadanie 2 - externisti;Zadanie;Bol zobrazený stav riešenia zadania.;web
6.11.2020 18:38;student43;Zadanie: Zadanie 2 - externisti;Zadanie;Zobrazené moduly kurzu;web
6.11.2020 18:38;student43;Zadanie: Zadanie 1 - externisti;Zadanie;Bol zobrazený stav riešenia zadania.;web
6.11.2020 18:38;student43;Zadanie: Zadanie 1 - externisti;Zadanie;Zobrazené moduly kurzu;web
7.11.2020 7:59;student43;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
7.11.2020 8:06;student43;Súbor: Rábová, Drlík: Podnikové informačné systémy, architektúra a vývoj. (Text k prednáškam);Zdroj;Zobrazené moduly kurzu;web
7.11.2020 8:06;student43;Súbor: 2017-Scrum-Guide-Slovak;Základný systém;Aktualizované nastavenie splnenie aktivity kurzu;web
7.11.2020 8:06;student43;Súbor: 2017-Scrum-Guide-Slovak;Základný systém;Aktualizované nastavenie splnenie aktivity kurzu;web
7.11.2020 8:06;student43;Súbor: 2017-Scrum-Guide-Slovak;Zdroj;Zobrazené moduly kurzu;web
7.11.2020 8:06;student43;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
7.11.2020 8:52;student43;Zadanie: Zadanie 2 - externisti;Zadanie;Bol zobrazený stav riešenia zadania.;web
7.11.2020 8:52;student43;Zadanie: Zadanie 2 - externisti;Zadanie;Zobrazené moduly kurzu;web
7.11.2020 8:52;student43;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
7.11.2020 8:52;student43;Zadanie: Odovzdanie projektu -externisti;Zadanie;Bol zobrazený stav riešenia zadania.;web
7.11.2020 8:52;student43;Zadanie: Odovzdanie projektu -externisti;Zadanie;Zobrazené moduly kurzu;web
7.11.2020 8:52;student43;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
7.11.2020 8:53;student43;Zadanie: Odovzdanie projektu -externisti;Zadanie;Bol zobrazený stav riešenia zadania.;web
7.11.2020 8:53;student43;Zadanie: Odovzdanie projektu -externisti;Zadanie;Zobrazené moduly kurzu;web
7.11.2020 8:54;student43;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
7.11.2020 8:54;student43;Zadanie: Odovzdanie projektu -externisti;Zadanie;Zobrazené moduly kurzu;web
7.11.2020 8:54;student43;Zadanie: Odovzdanie projektu -externisti;Zadanie;Bol zobrazený stav riešenia zadania.;web
21.11.2020 10:03;student43;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
21.11.2020 10:07;student43;Súbor: Rábová, Drlík: Podnikové informačné systémy, architektúra a vývoj. (Text k prednáškam);Zdroj;Zobrazené moduly kurzu;web
21.11.2020 10:09;student43;Adresár: Arlow - UML a unifikovaný proces vývoja aplikácií;Adresár;Zobrazené moduly kurzu;web
21.11.2020 10:09;student43;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
21.11.2020 10:09;student43;Súbor: 2017-Scrum-Guide-Slovak;Zdroj;Zobrazené moduly kurzu;web
21.11.2020 14:25;student43;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
21.11.2020 14:28;student43;Test: Test - externisti;Test;Zobrazené moduly kurzu;web
21.11.2020 14:29;student43;Test: Test - externisti;Test;Zobrazený pokus testu;web
21.11.2020 14:29;student43;Test: Test - externisti;Test;Zahájený pokus;web
21.11.2020 14:29;student43;Test: Test - externisti;Test;Zobrazený pokus testu;web
21.11.2020 14:29;student43;Test: Test - externisti;Test;Zobrazený pokus testu;web
21.11.2020 14:30;student43;Test: Test - externisti;Test;Zobrazený pokus testu;web
21.11.2020 14:30;student43;Test: Test - externisti;Test;Zobrazený pokus testu;web
21.11.2020 14:31;student43;Test: Test - externisti;Test;Zobrazený pokus testu;web
21.11.2020 14:32;student43;Test: Test - externisti;Test;Zobrazený pokus testu;web
21.11.2020 14:32;student43;Test: Test - externisti;Test;Zobrazený pokus testu;web
21.11.2020 14:32;student43;Test: Test - externisti;Test;Zobrazený pokus testu;web
21.11.2020 14:34;student43;Test: Test - externisti;Test;Zobrazený pokus testu;web
21.11.2020 14:34;student43;Test: Test - externisti;Test;Zobrazený pokus testu;web
21.11.2020 14:34;student43;Test: Test - externisti;Test;Zobrazený pokus testu;web
21.11.2020 14:34;student43;Test: Test - externisti;Test;Zobrazený pokus testu;web
21.11.2020 14:35;student43;Test: Test - externisti;Test;Zobrazený pokus testu;web
21.11.2020 14:36;student43;Test: Test - externisti;Test;Zobrazený pokus testu;web
21.11.2020 14:37;student43;Test: Test - externisti;Test;Zobrazený pokus testu;web
21.11.2020 14:37;student43;Test: Test - externisti;Test;Zobrazený pokus testu;web
21.11.2020 14:37;student43;Test: Test - externisti;Test;Zobrazený pokus testu;web
21.11.2020 14:37;student43;Test: Test - externisti;Test;Zobrazený pokus testu;web
21.11.2020 14:38;student43;Test: Test - externisti;Test;Zobrazený pokus testu;web
21.11.2020 14:39;student43;Test: Test - externisti;Test;Zobrazený pokus testu;web
21.11.2020 14:39;student43;Test: Test - externisti;Test;Zobrazený pokus testu;web
21.11.2020 14:40;student43;Test: Test - externisti;Test;Zobrazený pokus testu;web
21.11.2020 14:40;student43;Test: Test - externisti;Test;Zobrazený pokus testu;web
21.11.2020 14:41;student43;Test: Test - externisti;Test;Zobrazený pokus testu;web
21.11.2020 14:41;student43;Test: Test - externisti;Test;Zobrazený pokus testu;web
21.11.2020 14:41;student43;Test: Test - externisti;Test;Zobrazený pokus testu;web
21.11.2020 14:42;student43;Test: Test - externisti;Test;Zobrazený pokus testu;web
21.11.2020 14:43;student43;Test: Test - externisti;Test;Zobrazený pokus testu;web
21.11.2020 14:43;student43;Test: Test - externisti;Test;Zobrazený pokus testu;web
21.11.2020 14:44;student43;Test: Test - externisti;Test;Zobrazený pokus testu;web
21.11.2020 14:44;student43;Test: Test - externisti;Test;Zobrazený pokus testu;web
21.11.2020 14:44;student43;Test: Test - externisti;Test;Zobrazený pokus testu;web
21.11.2020 14:45;student43;Test: Test - externisti;Test;Zobrazený pokus testu;web
21.11.2020 14:46;student43;Test: Test - externisti;Test;Zobrazený pokus testu;web
21.11.2020 14:47;student43;Test: Test - externisti;Test;Zobrazený pokus testu;web
21.11.2020 14:47;student43;Test: Test - externisti;Test;Zobrazený pokus testu;web
21.11.2020 14:47;student43;Test: Test - externisti;Test;Zobrazený pokus testu;web
21.11.2020 14:48;student43;Test: Test - externisti;Test;Zobrazený pokus testu;web
21.11.2020 14:48;student43;Test: Test - externisti;Test;Zobrazený pokus testu;web
21.11.2020 14:49;student43;Test: Test - externisti;Test;Zobrazený pokus testu;web
21.11.2020 14:53;student43;Test: Test - externisti;Test;Zobrazený pokus testu;web
21.11.2020 14:55;student43;Test: Test - externisti;Test;Zobrazený pokus testu;web
21.11.2020 14:55;student43;Test: Test - externisti;Test;Zobrazený pokus testu;web
21.11.2020 14:56;student43;Test: Test - externisti;Test;Zobrazený pokus testu;web
21.11.2020 14:56;student43;Test: Test - externisti;Test;Zobrazený pokus testu;web
21.11.2020 14:56;student43;Test: Test - externisti;Test;Zobrazený pokus testu;web
21.11.2020 14:56;student43;Test: Test - externisti;Test;Zobrazený pokus testu;web
21.11.2020 14:56;student43;Test: Test - externisti;Test;Zobrazený pokus testu;web
21.11.2020 14:56;student43;Test: Test - externisti;Test;Zobrazený pokus testu;web
21.11.2020 14:56;student43;Test: Test - externisti;Test;Zobrazený pokus testu;web
21.11.2020 14:56;student43;Test: Test - externisti;Test;Zobrazený pokus testu;web
21.11.2020 14:56;student43;Test: Test - externisti;Test;Zobrazený pokus testu;web
21.11.2020 14:56;student43;Test: Test - externisti;Test;Zobrazený pokus testu;web
21.11.2020 14:56;student43;Test: Test - externisti;Test;Zobrazený pokus testu;web
21.11.2020 14:56;student43;Test: Test - externisti;Test;Zobrazený pokus testu;web
21.11.2020 14:56;student43;Test: Test - externisti;Test;Zobrazený pokus testu;web
21.11.2020 14:56;student43;Test: Test - externisti;Test;Zobrazený pokus testu;web
21.11.2020 14:56;student43;Test: Test - externisti;Test;Zobrazený pokus testu;web
21.11.2020 14:56;student43;Test: Test - externisti;Test;Zobrazený pokus testu;web
21.11.2020 14:56;student43;Test: Test - externisti;Test;Zobrazený pokus testu;web
21.11.2020 14:56;student43;Test: Test - externisti;Test;Zobrazený pokus testu;web
21.11.2020 14:56;student43;Test: Test - externisti;Test;Zobrazený pokus testu;web
